yob,year,annwage,weeks,veteran,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13
53,85,21000,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,25336,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51,85,6000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,85,3400,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,14000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,85,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,85,0,51,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,28000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,85,33000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,85,14625,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,20443,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,4500,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,353,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,85,12000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,24500,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,14020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,85,22000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,14000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,85,10400,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,85,20000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,8000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,85,3200,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,85,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,85,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,21000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,85,8900,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,85,13900,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,85,10000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,85,47000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,85,16900,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,22000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,28000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,24900,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,85,32000,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,50000,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,49700,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,15000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,85,47000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,30000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,85,28000,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,85,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,85,12926,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,26000,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,24900,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,85,25000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,85,24671,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,85,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,31500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,23700,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,38000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,70000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,85,21000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,26000,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,85,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,85,52000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,85,23000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,28000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,33575,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,0,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,85,30000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,85,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,13500,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0
53,85,8460,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,30000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,5000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,26000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,42000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,18000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,85,16900,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,10200,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,85,7800,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,85,4914,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,85,22000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,10000,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,17500,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,21000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,85,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,30000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,35000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,16050,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,30000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,40020,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,47130,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,85,12000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,85,27000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,85,16349,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,85,17100,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,19500,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,15000,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,85,21000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,24500,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,85,9000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,17500,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,19800,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,85,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,16000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,18000,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,5399,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,21000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
51,85,27000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,28600,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,23000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,10050,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,30000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,85,27500,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,85,27000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,29000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,18700,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,85,8000,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,22000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,4000,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,85,13900,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,27300,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,15200,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,85,21000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,85,27000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,85,13300,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,85,31000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,42000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,85,26000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,22900,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,85,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,19000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,30000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,18900,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,85,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,59000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,85,33000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,85,40000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,85,5500,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,1450,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,11600,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,85,28000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,28000,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,23000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,85,23000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,6000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,28000,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,28000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,45000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,29920,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,27000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,15000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,85,24000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,25000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,85,34133,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,30000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,40000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,46000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,85,2500,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,85,27000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,85,26000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,18111,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,85,11300,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,21000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,22000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
53,85,7700,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,85,17000,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,55000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,85,2000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,18500,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,26483,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,20400,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,22880,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,33000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,5900,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,85,34500,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,30000,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,85,27800,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,85,36750,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,24000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,85,4910,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,17600,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,21000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,85,15000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,85,9000,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,85,13000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,85,33928,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,19500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,35000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,500,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,85,25000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,85,27000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,85,18000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51,85,32000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,85,14000,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,9000,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,18000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,35000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,85,4000,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,9000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,9123,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,16000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,30000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,85,23826,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,27000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,13000,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,85,19900,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,22555,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,85,22000,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,8000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,85,13000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,85,23900,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,36000,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,85,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,22200,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,28750,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,9000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,85,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,50000,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51,85,13031,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,85,14000,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,85,27000,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,27000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,25000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,85,22000,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,85,2000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,85,30000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,12000,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,85,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,15600,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,20852,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,250,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,29607,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,14150,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,85,5859,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,85,19000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,15000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,20000,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53,85,25000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,0,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,21000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,15000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,85,15311,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,85,0,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,85,31000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,85,21000,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,85,2000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,40000,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,7200,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,85,15000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,35000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,23000,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,85,11000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,85,18000,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,34000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,21000,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,26000,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,85,25000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,6000,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,18500,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,25844,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,12000,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,85,15000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,21000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,10000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,85,15600,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,85,36500,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,10000,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,30038,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,28855,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,40000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,85,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,85,20000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
51,85,60000,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,85,4500,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,32500,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,85,22000,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,85,21600,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,15000,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,13650,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,21000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,85,28011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,85,19000,52,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,85,14500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,50000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,18000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,85,13082,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,85,45417,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,7500,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,85,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,23600,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,540,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,85,4000,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,85,45000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,32000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,22000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,85,38500,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,85,10000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,85,75000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,85,39500,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,26000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,85,28700,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,16700,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,22500,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,85,0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50,85,32899,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,15000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,6950,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,38000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,85,27000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50,85,21000,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,5000,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,85,8000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,85,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,5000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,85,31000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,85,19000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,27000,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,26895,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,28000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,16200,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,85,40000,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,85,35600,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,17500,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51,85,20200,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,85,20000,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,85,30000,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,11000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,85,30700,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,26700,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
52,85,17000,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,85,5570,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,8054,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,85,21001,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,85,13106,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0
52,85,33000,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,85,9000,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,85,0,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50,85,14000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,1200,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,85,11600,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,23452,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,85,20000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,85,9611,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,85,10500,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,85,58046,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,85,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,85,30000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,16000,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,85,27869,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,85,10395,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51,85,15000,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,85,32000,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0
52,85,20000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,85,52000,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
